-135.82706094728212,-0.0023142236884532131
-132.19991081629703,-0.034434176476104056
-88.899338573851509,-0.19513392562157389
-32.989383948859924,-0.9314237871522848
-25.659528429494685,-3.1249539476004058
-4.8199274431113679,-8.6978220090832856
0,-20.668255733514947
0,-33.860671172261611
0,-40.712702064564191
0,-36.509671081979505
0,-26.565406745408239
0,-19.223129786379218
0,-40.173863968235857
0,-148.7490564697552
0,-300.86923680798071
0,-472.94521709136291
0,-616.34824880892188
0,-702.77405987058125
0,-792.21543668629829
0,-963.00255544960066
0,-1397.6385723535241
0,-2152.1680461293327
0,-3416.1758096812127
0,-5579.7428353387204
